Ligand,Name,Formula,Type,SMILES,Parent_SMILES,Salt_Stripped,Canonical_SMILES,InChI,InChIKey,MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Chiral_Atoms,Formal_Charge,QED,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,SA_Score,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,PAINS_Hits,Brenk_Hits
K1D,6-(azetidin-1-yl)-9H-purine,C8 H9 N5,non-polymer,c1[nH]c2c(n1)c(ncn2)N3CCC3,c1nc(N2CCC2)c2nc[nH]c2n1,False,c1nc(N2CCC2)c2nc[nH]c2n1,"InChI=1S/C8H9N5/c1-2-13(3-1)8-6-7(10-4-9-6)11-5-12-8/h4-5H,1-3H2,(H,9,10,11,12)",ACPXQMYLXLKGKU-UHFFFAOYSA-N,175.19499999999996,0.563,57.7,4,1,1,3,2,0.375,13,0,0,0.6877352138422553,430.7819362027578,-1.65,6.822036359045575,2.4165825371071445,0.8978570028834578,0,0,1,2,1,5,48.513700000000014,nan,True,True,True,False,False,None,None
JJM,"1-methyl-N-(3-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",C13 H13 N5,non-polymer,Cc1cccc(c1)Nc2c3cnn(c3ncn2)C,Cc1cccc(Nc2ncnc3c2cnn3C)c1,False,Cc1cccc(Nc2ncnc3c2cnn3C)c1,"InChI=1S/C13H13N5/c1-9-4-3-5-10(6-9)17-12-11-7-16-18(2)13(11)15-8-14-12/h3-8H,1-2H3,(H,14,15,17)",MLUHWTUFJZKUST-UHFFFAOYSA-N,239.282,2.4153199999999995,55.63,5,1,2,3,3,0.15384615384615385,18,0,0,0.7457775481911855,701.4230274917586,-2.4299999999999997,10.706911011130696,4.103531684094625,1.7941206461566037,0,0,0,3,0,5,70.76570000000002,nan,True,True,True,False,True,None,None
K1G,"N,1-dimethyl-N-(propan-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",C10 H15 N5,non-polymer,CC(C)N(C)c1c2cnn(c2ncn1)C,CC(C)N(C)c1ncnc2c1cnn2C,False,CC(C)N(C)c1ncnc2c1cnn2C,"InChI=1S/C10H15N5/c1-7(2)14(3)9-8-5-13-15(4)10(8)12-6-11-9/h5-7H,1-4H3",ACQZDWVVKAKBAO-UHFFFAOYSA-N,205.265,1.2079,46.84,5,0,2,2,2,0.5,15,0,0,0.738948272696467,473.6175255062692,-1.6500000000000001,9.888066505602836,3.4903013234318174,1.5357886228883035,0,0,0,2,0,5,59.84300000000003,nan,True,True,True,False,True,None,None
K1J,"(2S,3R)-2,3-dimethyl-4-(3-methyl-1,2,4-thiadiazol-5-yl)morpholine",C9 H15 N3 O S,non-polymer,Cc1nc(sn1)N2CCO[C@H]([C@H]2C)C,Cc1nsc(N2CCO[C@@H](C)[C@H]2C)n1,False,Cc1nsc(N2CCO[C@@H](C)[C@H]2C)n1,"InChI=1S/C9H15N3OS/c1-6-7(2)13-5-4-12(6)9-10-8(3)11-14-9/h6-7H,4-5H2,1-3H3/t6-,7+/m1/s1",ZYTILAVGDCNHRS-RQJHMYQMSA-N,213.306,1.46012,38.25,5,0,1,2,1,0.7777777777777778,14,0,0,0.7076369992236894,314.76064070549506,-0.6800000000000002,9.859152960269656,3.823456506913014,1.7403397973041639,0,0,1,1,1,5,56.86800000000003,nan,True,True,True,False,True,None,None
K41,2-methyl-N-(2-methyl-2H-tetrazol-5-yl)propanamide,C6 H11 N5 O,non-polymer,CC(C)C(=O)Nc1nnn(n1)C,CC(C)C(=O)Nc1nnn(C)n1,False,CC(C)C(=O)Nc1nnn(C)n1,"InChI=1S/C6H11N5O/c1-4(2)5(12)7-6-8-10-11(3)9-6/h4H,1-3H3,(H,7,9,12)",MJNGPLNGGSOMFS-UHFFFAOYSA-N,169.188,-0.19540000000000046,72.7,5,1,2,1,1,0.6666666666666666,12,0,0,0.6652769771339724,279.2207414965969,-1.46,8.634876660341554,3.2910562334327915,2.0104743353391994,0,0,0,1,0,6,42.2657,nan,True,True,True,False,False,None,None
K1P,"1-(3-methyl-1,2,4-thiadiazol-5-yl)-1,4-diazepane",C8 H14 N4 S,non-polymer,Cc1nc(sn1)N2CCCNCC2,Cc1nsc(N2CCCNCC2)n1,False,Cc1nsc(N2CCCNCC2)n1,"InChI=1S/C8H14N4S/c1-7-10-8(13-11-7)12-5-2-3-9-4-6-12/h9H,2-6H2,1H3",MZKLTZIEMSVRMI-UHFFFAOYSA-N,198.295,0.64622,41.050000000000004,5,1,1,2,1,0.75,13,0,0,0.7189874347603976,264.8626723823874,-0.6800000000000002,8.898055533010488,4.018926337011772,2.1632357465442174,0,0,1,1,1,5,54.34570000000002,nan,True,True,True,False,False,None,None
K1S,"N,N-diethyl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",C10 H15 N5,non-polymer,CCN(CC)c1cc(nc2n1ncn2)C,CCN(CC)c1cc(C)nc2ncnn12,False,CCN(CC)c1cc(C)nc2ncnn12,"InChI=1S/C10H15N5/c1-4-14(5-2)9-6-8(3)13-10-11-7-12-15(9)10/h6-7H,4-5H2,1-3H3",GSNOZLZNQMLSKJ-UHFFFAOYSA-N,205.26500000000001,1.2789199999999998,46.32000000000001,5,0,3,2,2,0.5,15,0,0,0.7568943959819243,457.7807292766807,-1.6500000000000001,9.888066505602836,3.84175666620384,1.6460443436633911,0,0,0,2,0,5,59.080000000000034,nan,True,True,True,False,True,None,None
K1V,(3R)-1-acetylpiperidine-3-carboxamide,C8 H14 N2 O2,non-polymer,CC(=O)N1CCC[C@H](C1)C(=O)N,CC(=O)N1CCC[C@@H](C(N)=O)C1,False,CC(=O)N1CCC[C@@H](C(N)=O)C1,"InChI=1S/C8H14N2O2/c1-6(11)10-4-2-3-7(5-10)8(9)12/h7H,2-5H2,1H3,(H2,9,12)/t7-/m1/s1",MIFWTSLDLPGOCM-SSDOTTSWSA-N,170.212,-0.2697999999999997,63.400000000000006,2,1,1,1,0,0.75,12,0,0,0.5884516179824322,183.23454122869498,-1.06,9.031407678244971,3.559264205416041,1.9640462553438827,0,0,1,0,1,4,44.17240000000002,nan,True,True,True,False,False,None,None
K24,"N,2-dimethyl-1,3-thiazole-5-carboxamide",C6 H8 N2 O S,non-polymer,Cc1ncc(s1)C(=O)NC,CNC(=O)c1cnc(C)s1,False,CNC(=O)c1cnc(C)s1,"InChI=1S/C6H8N2OS/c1-4-8-3-5(10-4)6(9)7-2/h3H,1-2H3,(H,7,9)",PUIJVJNJITYIIM-UHFFFAOYSA-N,156.21,0.8111200000000001,41.99,3,1,1,1,1,0.3333333333333333,10,0,0,0.6534469636054616,243.65078463636775,-0.9000000000000001,7.20989010989011,2.78888737108121,1.3288617272772998,0,0,0,1,0,4,40.24120000000001,nan,True,True,True,False,False,None,None
K1Y,"methyl (2-methyl-4-phenyl-1,3-thiazol-5-yl)carbamate",C12 H12 N2 O2 S,non-polymer,Cc1nc(c(s1)NC(=O)OC)c2ccccc2,COC(=O)Nc1sc(C)nc1-c1ccccc1,False,COC(=O)Nc1sc(C)nc1-c1ccccc1,"InChI=1S/C12H12N2O2S/c1-8-13-10(9-6-4-3-5-7-9)11(17-8)14-12(15)16-2/h3-7H,1-2H3,(H,14,15)",WVXKXRCDQRXTDH-UHFFFAOYSA-N,248.30700000000002,3.296820000000001,51.22,4,1,2,2,2,0.16666666666666666,17,0,0,0.8867424621741486,522.5568281195697,-1.8799999999999994,11.600884680036206,4.967434182774216,2.623066516392863,0,0,0,2,0,5,68.31470000000002,nan,True,True,True,False,True,None,None
K2G,5-chloro-2-(propan-2-yl)pyrimidine-4-carboxamide,C8 H10 Cl N3 O,non-polymer,CC(C)c1ncc(c(n1)C(=O)N)Cl,CC(C)c1ncc(Cl)c(C(N)=O)n1,False,CC(C)c1ncc(Cl)c(C(N)=O)n1,"InChI=1S/C8H10ClN3O/c1-4(2)8-11-3-5(9)6(12-8)7(10)13/h3-4H,1-2H3,(H2,10,13)",PCWKLVQVDIXCTG-UHFFFAOYSA-N,199.641,1.3523,68.87,3,1,2,1,1,0.375,13,0,0,0.7819625285984643,338.16106598201753,-1.1600000000000001,9.924459459459458,3.701138224225772,2.1520406802809573,0,0,0,1,0,5,49.64890000000001,nan,True,True,True,False,False,None,None
K2J,4-methoxy-N-methylpyrimidin-2-amine,C6 H9 N3 O,non-polymer,CNc1nccc(n1)OC,CNc1nccc(OC)n1,False,CNc1nccc(OC)n1,"InChI=1S/C6H9N3O/c1-7-6-8-4-3-5(9-6)10-2/h3-4H,1-2H3,(H,7,8,9)",OPBJFWASRUHSHW-UHFFFAOYSA-N,139.158,0.5268999999999999,47.040000000000006,4,1,2,1,1,0.3333333333333333,10,0,0,0.6487307777224843,194.6528316876825,-1.32,6.7952073732718885,3.004496065311619,1.3404006408661644,0,0,0,1,0,4,38.130700000000004,nan,True,True,True,False,False,None,None
K2M,4-(furan-2-carbonyl)piperazine-1-carboxamide,C10 H13 N3 O3,non-polymer,c1cc(oc1)C(=O)N2CCN(CC2)C(=O)N,NC(=O)N1CCN(C(=O)c2ccco2)CC1,False,NC(=O)N1CCN(C(=O)c2ccco2)CC1,"InChI=1S/C10H13N3O3/c11-10(15)13-5-3-12(4-6-13)9(14)8-2-1-7-16-8/h1-2,7H,3-6H2,(H2,11,15)",TWRIXENNPDTMSQ-UHFFFAOYSA-N,223.23199999999994,0.1161000000000002,79.78,3,1,1,2,1,0.4,16,0,0,0.7336962478385907,380.0233348138892,-1.98,10.534892704090948,4.257498427033833,1.9993874756807606,0,0,1,1,1,6,55.76790000000002,nan,True,True,True,False,True,None,None
K2P,2-(trifluoromethoxy)benzoic acid,C8 H5 F3 O3,non-polymer,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1ccccc1OC(F)(F)F,False,O=C(O)c1ccccc1OC(F)(F)F,"InChI=1S/C8H5F3O3/c9-8(10,11)14-6-4-2-1-3-5(6)7(12)13/h1-4H,(H,12,13)",JMYSPFGUBNENSE-UHFFFAOYSA-N,206.11899999999994,2.2834,46.53,2,1,2,1,1,0.125,14,0,0,0.8068327827622007,345.9298953040156,-1.7200000000000002,10.3614332247557,3.5673272076955107,2.6493338249165657,0,0,0,1,0,6,40.0843,nan,True,True,True,False,True,None,None
