Protein,Scaffold_ID,Original_Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,CenterOfMass_X,CenterOfMass_Y,CenterOfMass_Z,Connectivity,Recruiter_Count,Recruiter_Density
Mpro,Mpro_SCAF_179,O=C(N[C@H](CC(=O)N1CCC1)CN1CCCCC1=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C(N[C@H](CC(=O)N1CCC1)CN1CCCCC1=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,-3.704374333485145e-14,-1.625743564927517e-14,0.11118185100011019,1,1,0.002840909090909091
Mpro,Mpro_SCAF_18,O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccccc21,O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccccc21,Polycyclic_Hetero,1.2926596729959931e-14,1.2854582263497759e-14,-1.0070022893627096e-14,1,2,0.005681818181818182
Mpro,Mpro_SCAF_180,O=C(N[C@H](CC(=O)N1CCC1)CN1CCCC1=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C(N[C@H](CC(=O)N1CCC1)CN1CCCC1=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,-1.0320633236915455e-14,-3.5438318946035e-15,3.72257780156815e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_181,O=C(NCc1ccccc1)[C@H](Nc1ccc(-c2ccccc2)cc1)c1cccnc1,O=C(NCc1ccccc1)[C@H](Nc1ccc(-c2ccccc2)cc1)c1cccnc1,Polycyclic_Hetero,4.7027371514782576e-15,-8.873405155305968e-15,0.11118185100009187,1,1,0.002840909090909091
Mpro,Mpro_SCAF_182,O=c1cc(-c2ccccc2)oc2ccccc12,O=c1cc(-c2ccccc2)oc2ccccc12,Polycyclic_Hetero,4.296151911586532e-14,-2.1192923958955766e-14,-0.04483790834365048,1,1,0.002840909090909091
Mpro,Mpro_SCAF_183,O=C1NCC[C@H]1CCNC(=O)[C@@H]1CCCN1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1CCCN1,Bicyclic_Hetero,-1.7509803131231041e-15,1.1990408665951691e-15,0.0718884137729473,1,2,0.005681818181818182
Mpro,Mpro_SCAF_184,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2CCC[C@@H]21,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2CCC[C@@H]21,Polycyclic_Hetero,-1.4998584385055092e-14,3.407856007968457e-14,-0.06069779521454136,1,1,0.002840909090909091
Mpro,Mpro_SCAF_185,O=C(NC1CCCCC1)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccccc1,O=C(NC1CCCCC1)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccccc1,Polycyclic_Hetero,-6.766304688260954e-15,5.732787981700809e-16,5.897807494906457e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_186,O=C(NC1CCCCC1)[C@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccccc1,O=C(NC1CCCCC1)[C@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccccc1,Polycyclic_Hetero,-4.5507032485726415e-14,2.808662393569896e-14,8.745529553069982e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_187,O=C(Cc1cccnc1)N1CCC[C@H]1c1ccccc1,O=C(Cc1cccnc1)N1CCC[C@H]1c1ccccc1,Polycyclic_Hetero,-6.76651717113648e-15,-2.1018274839877307e-14,3.909153702495946e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_188,O=C(c1cccnc1)N1CCCN(Cc2ccccc2)CC1,O=C(c1cccnc1)N1CCCN(Cc2ccccc2)CC1,Polycyclic_Hetero,1.501641188655793e-14,-1.290957005378089e-15,-2.5189153088937272e-14,1,4,0.011363636363636364
Mpro,Mpro_SCAF_189,O=C(Cc1cccnc1)N1CCc2ccccc2C1,O=C(Cc1cccnc1)N1CCc2ccccc2C1,Polycyclic_Hetero,-2.5805072364651745e-13,8.625639884891306e-13,0.037951325102357054,1,1,0.002840909090909091
Mpro,Mpro_SCAF_19,O=C(Cc1ccccc1)Nc1ccnnc1,O=C(Cc1ccccc1)Nc1ccnnc1,Bicyclic_Hetero,1.286213933713885e-14,-2.1875505522243824e-15,-0.04483790834367116,1,2,0.005681818181818182
Mpro,Mpro_SCAF_190,O=C(N[C@@H](Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,O=C(N[C@@H](Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,Polycyclic_Hetero,3.3928415632544786e-14,2.2333650080823148e-14,0.025231091752440562,1,1,0.002840909090909091
Mpro,Mpro_SCAF_191,O=C(CNC(=O)c1cccs1)N[C@@H](Cc1ccccc1)C(=O)NNCc1ccccc1,O=C(CNC(=O)c1cccs1)N[C@@H](Cc1ccccc1)C(=O)NNCc1ccccc1,Polycyclic_Hetero,-6.967355985083983e-14,-5.014170896670707e-15,-6.1284310959308644e-15,1,2,0.005681818181818182
Mpro,Mpro_SCAF_192,O=C(N[C@@H](CC1CCCCC1)C(=O)NCC[C@@H]1CCNC1=O)OCc1ccccc1,O=C(N[C@@H](CC1CCCCC1)C(=O)NCC[C@@H]1CCNC1=O)OCc1ccccc1,Polycyclic_Hetero,1.2617772787803366e-14,2.878121021933025e-14,-0.07252330694538862,1,1,0.002840909090909091
Mpro,Mpro_SCAF_193,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccccc1,Polycyclic_Hetero,2.7763232326143568e-14,0.07993242555067819,9.109571334812276e-15,1,2,0.005681818181818182
Mpro,Mpro_SCAF_194,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)COc1ccccc1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1[C@H]2C[C@H]2CN1C(=O)COc1ccccc1,Polycyclic_Hetero,1.1956247957501685e-16,-1.087858435811794e-14,-0.11773276678505083,1,1,0.002840909090909091
Mpro,Mpro_SCAF_195,O=C(c1cccnc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,O=C(c1cccnc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,Polycyclic_Hetero,5.773159728050814e-17,3.703704010149522e-15,0.16650001746276338,1,2,0.005681818181818182
Mpro,Mpro_SCAF_196,O=C1NCCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2C[C@@H]21,O=C1NCCC[C@H]1CCNC(=O)[C@H]1NC[C@@H]2C[C@@H]21,Polycyclic_Hetero,2.9492078295170827e-15,0.03498104931940101,2.5165055224836883e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_197,O=C(c1cncc2cc[nH]c12)N1CCC(=C2c3ccccc3CS(=O)(=O)c3ccccc32)CC1,O=C(c1cncc2cc[nH]c12)N1CCC(=C2c3ccccc3CS(=O)(=O)c3ccccc32)CC1,Polycyclic_Hetero,-1.4086198094893214e-14,-9.651149275469563e-16,0.024924314375336445,1,1,0.002840909090909091
Mpro,Mpro_SCAF_198,O=C(N[C@H]1CCCC[C@H]1Nc1ccc(C2CC2)cc1)c1cc(=O)[nH]c2ccccc12,O=C(N[C@H]1CCCC[C@H]1Nc1ccc(C2CC2)cc1)c1cc(=O)[nH]c2ccccc12,Polycyclic_Hetero,1.866732889124123e-14,5.169354223430115e-15,0.13439324133262093,1,1,0.002840909090909091
Mpro,Mpro_SCAF_199,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,Bicyclic_Hetero,6.716849298982197e-15,-1.3100631690576847e-14,2.5100292215067082e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_2,O=C1N[C@H]2C=[SH]C[C@H]2N1,O=C1N[C@H]2C=[SH]C[C@H]2N1,Bicyclic_Hetero,-1.6588038132634692e-15,-1.2538989454590004e-15,-1.7804385416966663e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_20,O=C(Nc1cccnc1)[C@@H]1COc2ccccc21,O=C(Nc1cccnc1)[C@@H]1COc2ccccc21,Polycyclic_Hetero,1.0051219116273084e-14,1.7541523789077474e-15,-0.09047805479771644,1,1,0.002840909090909091
Mpro,Mpro_SCAF_200,O=C(N[C@H]1CCCC[C@H]1Nc1ccccc1C(=O)N1CCOCC1)c1cc(=O)[nH]c2ccccc12,O=C(N[C@H]1CCCC[C@H]1Nc1ccccc1C(=O)N1CCOCC1)c1cc(=O)[nH]c2ccccc12,Polycyclic_Hetero,-5.358107120383256e-14,-9.591472915050103e-15,6.155759662690868e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_201,O=C(N[C@@H](CC1CCCCC1)C(=O)NCC[C@@H]1CCNC1=O)c1cc2ccccc2[nH]1,O=C(N[C@@H](CC1CCCCC1)C(=O)NCC[C@@H]1CCNC1=O)c1cc2ccccc2[nH]1,Polycyclic_Hetero,-2.031531909187112e-14,3.045183153257572e-15,-3.77123376618704e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_202,O=C(CNC(=O)c1ccc(-c2cccnc2)cc1)NCC[C@@H]1CCNC1,O=C(CNC(=O)c1ccc(-c2cccnc2)cc1)NCC[C@@H]1CCNC1,Polycyclic_Hetero,-3.235633982967556e-14,2.3714363805993343e-15,0.16650001746276344,1,1,0.002840909090909091
Mpro,Mpro_SCAF_203,O=C1C[C@H]2CC(=O)O[C@H]3[C@@H]4OC(=O)c5ccccc5-c5ccccc5C(=O)OC[C@H]3O[C@@H](OC(=O)c3ccccc3)[C@@H]4OC(=O)c3cccc(c32)O1,O=C1C[C@H]2CC(=O)O[C@H]3[C@@H]4OC(=O)c5ccccc5-c5ccccc5C(=O)OC[C@H]3O[C@@H](OC(=O)c3ccccc3)[C@@H]4OC(=O)c3cccc(c32)O1,Polycyclic_Hetero,-2.0121682098306338e-13,-1.1274314815068464e-14,5.365707878013382e-14,1,1,0.002840909090909091
Mpro,Mpro_SCAF_204,,,Unknown,,,,1,1,0.002840909090909091
Mpro,Mpro_SCAF_205,,,Unknown,,,,1,1,0.002840909090909091
Mpro,Mpro_SCAF_206,O=c1[nH]cc(-c2cc(-c3cccc(OCc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,O=c1[nH]cc(-c2cc(-c3cccc(OCc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,Polycyclic_Hetero,1.8401441986332595e-14,1.6277888128322296e-14,6.6078455838371814e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_207,O=C(N[C@@H](CC1CC1)C(=O)NCC[C@@H]1CCNC1=O)c1cc2ccccc2[nH]1,O=C(N[C@@H](CC1CC1)C(=O)NCC[C@@H]1CCNC1=O)c1cc2ccccc2[nH]1,Polycyclic_Hetero,1.5987211554602254e-14,2.9629076969683865e-14,6.7990880415470235e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_208,O=C(NCCC1CC1)c1cc2ccccc2[nH]1,O=C(NCCC1CC1)c1cc2ccccc2[nH]1,Polycyclic_Hetero,1.490390302754377e-14,8.685106506032808e-13,-0.0008872273866177585,1,3,0.008522727272727272
Mpro,Mpro_SCAF_209,O=C(N[C@@H](CC1CC1)C(=O)NCC[C@H]1CCNC1=O)c1cc2ccccc2[nH]1,O=C(N[C@@H](CC1CC1)C(=O)NCC[C@H]1CCNC1=O)c1cc2ccccc2[nH]1,Polycyclic_Hetero,-1.4167350420385212e-12,3.7084327378469996e-13,-3.1047592480498917e-13,1,1,0.002840909090909091
Mpro,Mpro_SCAF_21,O=C(NCCOc1ccccc1)c1cc(=O)[nH]c2ccccc12,O=C(NCCOc1ccccc1)c1cc(=O)[nH]c2ccccc12,Polycyclic_Hetero,-4.196073687942258e-15,-2.3172347231919934e-15,-0.027371093751803136,1,7,0.019886363636363636
Mpro,Mpro_SCAF_210,O=C1NCC[C@H]1CCNC(=O)[C@@H]1Cc2ccccc2CN1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1Cc2ccccc2CN1,Polycyclic_Hetero,-2.3150793451588383e-14,3.848773152033876e-15,-0.06069779521455158,1,1,0.002840909090909091
Mpro,Mpro_SCAF_211,O=C(c1cccnc1)N1C[C@H]2CC[C@@H](C1)N2[C@@H](c1ccccc1)c1cn(CCc2ccsc2)nn1,O=C(c1cccnc1)N1C[C@H]2CC[C@@H](C1)N2[C@@H](c1ccccc1)c1cn(CCc2ccsc2)nn1,Polycyclic_Hetero,-2.678633329254346e-14,1.2852153204113121e-14,-8.818342881308386e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_212,O=C(CNC(=O)c1cccc2cccnc12)NCC[C@@H]1CCNC1=O,O=C(CNC(=O)c1cccc2cccnc12)NCC[C@@H]1CCNC1=O,Polycyclic_Hetero,1.342136278657967e-15,1.5441351900828219e-15,0.02090801265382541,1,1,0.002840909090909091
Mpro,Mpro_SCAF_213,O=C(C[C@H]1CCCN1C(=O)c1cncc2ccccc12)NCCc1ccccc1,O=C(C[C@H]1CCCN1C(=O)c1cncc2ccccc12)NCCc1ccccc1,Polycyclic_Hetero,4.989424511408018e-14,4.132496813882527e-16,-0.07174026144933185,1,1,0.002840909090909091
Mpro,Mpro_SCAF_214,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCOC(=O)[C@@H](Cc2ccccc2)N1,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCOC(=O)[C@@H](Cc2ccccc2)N1,Polycyclic_Hetero,-2.342628215595506e-11,9.64741685231562e-12,-6.584598879216481e-12,1,1,0.002840909090909091
Mpro,Mpro_SCAF_215,O=C(c1cccnc1)N1C[C@H]2CC[C@@H](C1)N2[C@H](c1ccccc1)c1cn(CCc2ccsc2)nn1,O=C(c1cccnc1)N1C[C@H]2CC[C@@H](C1)N2[C@H](c1ccccc1)c1cn(CCc2ccsc2)nn1,Polycyclic_Hetero,1.564885787090697e-14,-8.324910425919428e-15,4.226667516864125e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_216,O=C1NCC[C@@H]1CCNC(=O)[C@@H]1[C@H]2CC[C@H](CC2)N1C(=O)CCC1CCC1,O=C1NCC[C@@H]1CCNC(=O)[C@@H]1[C@H]2CC[C@H](CC2)N1C(=O)CCC1CCC1,Polycyclic_Hetero,6.853776805352633e-15,8.733754460384565e-15,-0.01757640781275283,1,1,0.002840909090909091
Mpro,Mpro_SCAF_217,O=C1NCC[C@H]1CCNC(=O)[C@H](CC1CC1)n1ccccc1=O,O=C1NCC[C@H]1CCNC(=O)[C@H](CC1CC1)n1ccccc1=O,Polycyclic_Hetero,-2.4154591370540362e-14,2.1335590299318224e-15,0.13962919099868792,1,1,0.002840909090909091
Mpro,Mpro_SCAF_218,O=C1NCC[C@H]1CCNC(=O)[C@@H]1C[SiH2]CN1,O=C1NCC[C@H]1CCNC(=O)[C@@H]1C[SiH2]CN1,Bicyclic_Hetero,-5.5701475178336425e-15,7.22913792320209e-15,-4.618527782440651e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_219,O=C(CNC(=O)OCc1ccccc1)NCC(=O)N[C@H](Cc1nccs1)C[C@@H]1CCNC1=O,O=C(CNC(=O)OCc1ccccc1)NCC(=O)N[C@H](Cc1nccs1)C[C@@H]1CCNC1=O,Polycyclic_Hetero,6.631732200427602e-15,6.83157234486013e-15,-0.04933128884621541,1,1,0.002840909090909091
Mpro,Mpro_SCAF_22,O=C(Cc1cccnc1)Nc1cccc(O[C@H]2CC(=O)N2)c1,O=C(Cc1cccnc1)Nc1cccc(O[C@H]2CC(=O)N2)c1,Polycyclic_Hetero,-2.90878432451791e-14,-1.1156241096098194e-14,-0.05514579550844739,1,1,0.002840909090909091
Mpro,Mpro_SCAF_220,O=C(c1cncc2sccc12)N1CCCN(Cc2ccccc2)CC1,O=C(c1cncc2sccc12)N1CCCN(Cc2ccccc2)CC1,Polycyclic_Hetero,2.512965680955898e-14,2.282715079761898e-14,-0.016356508586729452,1,1,0.002840909090909091
Mpro,Mpro_SCAF_221,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@H]2[C@@H]1[C@H]1C=C[C@@H]2C1,O=C1NCC[C@H]1CCNC(=O)[C@H]1NC[C@H]2[C@@H]1[C@H]1C=C[C@@H]2C1,Polycyclic_Hetero,-8.316579748101172e-15,-3.865594713013045e-15,-0.152648259202284,1,1,0.002840909090909091
Mpro,Mpro_SCAF_222,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc2ccccc2[nH]1)NCc1ccccc1,O=C(C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc2ccccc2[nH]1)NCc1ccccc1,Polycyclic_Hetero,6.561418075534675e-13,2.820535827688731e-13,-0.04491225730965284,1,1,0.002840909090909091
Mpro,Mpro_SCAF_223,O=C1CCCN1,O=C1CCCN1,Monocyclic_Hetero,2.4339504770628432e-15,3.3135887196504673e-15,7.51535585900106e-16,1,2,0.005681818181818182
Mpro,Mpro_SCAF_224,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,Polycyclic_Hetero,-1.534574936259661e-14,-2.852656382717416e-15,-4.860309685581241e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_225,O=c1[nH]cccc1Cn1c(=O)[nH]/c(=N\c2ccc3n[nH]cc3c2)n(Cc2ccccc2Oc2cccs2)c1=O,O=c1[nH]cccc1Cn1c(=O)[nH]/c(=N\c2ccc3n[nH]cc3c2)n(Cc2ccccc2Oc2cccs2)c1=O,Polycyclic_Hetero,-4.958996176659032e-15,-3.2166861766806204e-14,-6.187642990577539e-15,1,1,0.002840909090909091
Mpro,Mpro_SCAF_226,O=C(CNC(=O)c1cc2ccccc2[nH]1)NNCc1ccc[nH]c1=O,O=C(CNC(=O)c1cc2ccccc2[nH]1)NNCc1ccc[nH]c1=O,Polycyclic_Hetero,-1.180488511176052e-11,6.547714751345016e-12,-0.06069779518433446,1,1,0.002840909090909091
Mpro,Mpro_SCAF_227,O=C1CCN(Cc2cccs2)C(=O)N1Cc1ccc[nH]c1=O,O=C1CCN(Cc2cccs2)C(=O)N1Cc1ccc[nH]c1=O,Polycyclic_Hetero,-2.7125449034084905e-15,3.6127257341856445e-15,-0.05514579550842904,1,1,0.002840909090909091
Mpro,Mpro_SCAF_228,O=C1NCCC[C@H]1C[C@@H](Cc1nc2ccccc2s1)NC(=O)[C@@H]1Cc2ccccc2CN1,O=C1NCCC[C@H]1C[C@@H](Cc1nc2ccccc2s1)NC(=O)[C@@H]1Cc2ccccc2CN1,Polycyclic_Hetero,-7.986204290470293e-15,2.1543877792851164e-14,-0.04061872824774888,1,1,0.002840909090909091
Mpro,Mpro_SCAF_229,O=c1[nH]cc(-n2nnc3ccccc32)c(=O)n1-c1cncc2ccccc12,O=c1[nH]cc(-n2nnc3ccccc32)c(=O)n1-c1cncc2ccccc12,Polycyclic_Hetero,-1.9756276386919453e-14,7.412873733651046e-15,0.02722610005636094,1,1,0.002840909090909091
Mpro,Mpro_SCAF_23,O=C(Cc1ccccc1)Nc1cnccc1-n1cccn1,O=C(Cc1ccccc1)Nc1cnccc1-n1cccn1,Polycyclic_Hetero,-1.199040866595169e-14,-3.70497283646338e-15,0.07188841377294551,1,1,0.002840909090909091
