pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
5lgp,5LGP,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LGP.cif,verified,WAR/PRMT4/5lgp.cif,WAR/PRMT4/5lgp.cif,true,3234637,,2026-06-05T08:10:29Z
5lgq,5LGQ,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LGQ.cif,verified,WAR/PRMT4/5lgq.cif,WAR/PRMT4/5lgq.cif,true,3344258,,2026-06-05T08:10:29Z
5lgr,5LGR,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LGR.cif,verified,WAR/PRMT4/5lgr.cif,WAR/PRMT4/5lgr.cif,true,3355842,,2026-06-05T08:10:29Z
5lgs,5LGS,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LGS.cif,verified,WAR/PRMT4/5lgs.cif,WAR/PRMT4/5lgs.cif,true,3304644,,2026-06-05T08:10:29Z
5lkj,5LKJ,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LKJ.cif,verified,WAR/PRMT4/5lkj.cif,WAR/PRMT4/5lkj.cif,true,3346126,,2026-06-05T08:10:29Z
5lv3,5LV3,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LV3.cif,verified,WAR/PRMT4/5lv3.cif,WAR/PRMT4/5lv3.cif,true,3349493,,2026-06-05T08:10:29Z
6dvr,6DVR,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6DVR.cif,verified,WAR/PRMT4/6dvr.cif,WAR/PRMT4/6dvr.cif,true,668680,,2026-06-05T08:10:30Z
6arj,6ARJ,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6ARJ.cif,verified,WAR/PRMT4/6arj.cif,WAR/PRMT4/6arj.cif,true,1350617,,2026-06-05T08:10:30Z
5u4x,5U4X,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5U4X.cif,verified,WAR/PRMT4/5u4x.cif,WAR/PRMT4/5u4x.cif,true,1284349,,2026-06-05T08:10:30Z
6arv,6ARV,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6ARV.cif,verified,WAR/PRMT4/6arv.cif,WAR/PRMT4/6arv.cif,true,1319930,,2026-06-05T08:10:30Z
