pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
4j0p,4J0P,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J0P.cif,verified,WAR/BACE1/4j0p.cif,WAR/BACE1/4j0p.cif,true,672930,,2026-06-06T07:57:57Z
4j0y,4J0Y,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J0Y.cif,verified,WAR/BACE1/4j0y.cif,WAR/BACE1/4j0y.cif,true,704067,,2026-06-06T07:57:57Z
4j0z,4J0Z,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J0Z.cif,verified,WAR/BACE1/4j0z.cif,WAR/BACE1/4j0z.cif,true,686911,,2026-06-06T07:57:57Z
4j1c,4J1C,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1C.cif,verified,WAR/BACE1/4j1c.cif,WAR/BACE1/4j1c.cif,true,683996,,2026-06-06T07:57:57Z
4j17,4J17,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J17.cif,verified,WAR/BACE1/4j17.cif,WAR/BACE1/4j17.cif,true,686604,,2026-06-06T07:57:57Z
4j1e,4J1E,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1E.cif,verified,WAR/BACE1/4j1e.cif,WAR/BACE1/4j1e.cif,true,714147,,2026-06-06T07:57:57Z
4j1h,4J1H,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1H.cif,verified,WAR/BACE1/4j1h.cif,WAR/BACE1/4j1h.cif,true,650196,,2026-06-06T07:57:57Z
4j1f,4J1F,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1F.cif,verified,WAR/BACE1/4j1f.cif,WAR/BACE1/4j1f.cif,true,653206,,2026-06-06T07:57:57Z
4j1k,4J1K,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1K.cif,verified,WAR/BACE1/4j1k.cif,WAR/BACE1/4j1k.cif,true,655794,,2026-06-06T07:57:57Z
4joo,4JOO,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4JOO.cif,verified,WAR/BACE1/4joo.cif,WAR/BACE1/4joo.cif,true,412849,,2026-06-06T07:57:57Z
4j1i,4J1I,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4J1I.cif,verified,WAR/BACE1/4j1i.cif,WAR/BACE1/4j1i.cif,true,668173,,2026-06-06T07:57:57Z
4jp9,4JP9,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4JP9.cif,verified,WAR/BACE1/4jp9.cif,WAR/BACE1/4jp9.cif,true,412718,,2026-06-06T07:57:57Z
4jpe,4JPE,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4JPE.cif,verified,WAR/BACE1/4jpe.cif,WAR/BACE1/4jpe.cif,true,405927,,2026-06-06T07:57:57Z
4jtq,4JTQ,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4JTQ.cif,verified,WAR/BACE1/4jtq.cif,WAR/BACE1/4jtq.cif,true,1125051,,2026-06-06T07:57:57Z
4k8s,4K8S,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4K8S.cif,verified,WAR/BACE1/4k8s.cif,WAR/BACE1/4k8s.cif,true,917242,,2026-06-06T07:57:57Z
